varName	varType	n	beta	lower	upper	pvalue	resType	description	isTraitOfInterest	Cat1_ID	Cat1_Title	Cat2_ID	Cat2_Title	Cat3_ID	Cat3_Title	Category	Path
26729	Continuous	7937	0.00486319664319601	-0.0152870848435317	0.0250134781299238	0.63615315524292	LINEAR	Area of inferiortemporal (left hemisphere)		100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	192	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white
22601#61223417	Categorical single	24099/89(24188)	-0.0507480705301193	-0.257070115244032	0.163916348925965	0.636225043582334	LOGISTIC-BINARY	Job coding		100089	Online follow-up	123	Work environment	130	Employment history	130	Online follow-up > Work environment > Employment history
41272#Y767	Categorical multiple	107212/3136(110348)	0.00854876588438474	-0.0267550797566189	0.0441121238191921	0.636298429016305	LOGISTIC-BINARY	Operative procedures - OPCS4: Y76.7 Arthroscopic approach to joint		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41210#Y767	Categorical multiple	107212/3136(110348)	0.00854876588438474	-0.0267550797566189	0.0441121238191921	0.636298429016305	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: Y76.7 Arthroscopic approach to joint		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
23251	Continuous	2952	0.00613846125058138	-0.0193224705263356	0.0315993930274983	0.636441630915994	LINEAR	Arm tissue fat percentage (left)		100000	UK Biobank Assessment Centre	100003	Imaging	103	DXA assessment	124	UK Biobank Assessment Centre > Imaging > DXA assessment > Body composition by DXA
23540	Continuous	26537	0.00288285528129915	-0.00907268668472791	0.0148383972473262	0.636480910038326	LINEAR	Cholesterol in Medium LDL		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
41272#Q484	Categorical multiple	110329/19(110348)	0.113328503639827	-0.334353586307143	0.608261906351362	0.636492701028344	LOGISTIC-BINARY	Operative procedures - OPCS4: Q48.4 Transvaginal oocyte recovery		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41200#Q484	Categorical multiple	110329/19(110348)	0.113328503639827	-0.334353586307143	0.608261906351362	0.636492701028344	LOGISTIC-BINARY	Operative procedures - main OPCS4: Q48.4 Transvaginal oocyte recovery		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
22617#4131	Categorical single	23756/432(24188)	-0.0230494215901233	-0.117761511008239	0.0734775038908194	0.636533869146505	LOGISTIC-BINARY	Job code - historical		100089	Online follow-up	123	Work environment	130	Employment history	130	Online follow-up > Work environment > Employment history
26816	Continuous	7937	-0.00504623655639484	-0.0259812267343534	0.0158887536215637	0.636577154786147	LINEAR	Volume of superiorparietal (left hemisphere)		100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	192	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white
41200#D171	Categorical multiple	110280/68(110348)	0.0582275984789766	-0.177173573801826	0.306394962202836	0.636593847831444	LOGISTIC-BINARY	Operative procedures - main OPCS4: D17.1 Stapedectomy		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
23067	Categorical single	774/1336(2110)	0.0212398066715468	-0.0670981459965009	0.109238865723282	0.636627254932781	LOGISTIC-BINARY	MCV seropositivity for Merkel Cell Polyomavirus		100078	Biological samples	100079	Assay results	100080	Blood assays	51428	Biological samples > Assay results > Blood assays > Infectious Diseases
41200#H019	Categorical multiple	110250/98(110348)	-0.0469084172171409	-0.237603085386966	0.151974918896263	0.636705392613107	LOGISTIC-BINARY	Operative procedures - main OPCS4: H01.9 Unspecified emergency excision of appendix		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41200#O291	Categorical multiple	108755/1593(110348)	0.0119059705032742	-0.03727041566163	0.0616031558942798	0.636894441136389	LOGISTIC-BINARY	Operative procedures - main OPCS4: O29.1 Subacromial decompression		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41210#W133	Categorical multiple	110262/86(110348)	-0.0498900616625634	-0.252630113288648	0.162151653715478	0.637033970371672	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: W13.3 Cuneiform osteotomy NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41200#Q021	Categorical multiple	110268/80(110348)	0.0535771433176595	-0.163743800514454	0.281741145106979	0.637059912039845	LOGISTIC-BINARY	Operative procedures - main OPCS4: Q02.1 Avulsion of lesion of cervix uteri		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
738	Categorical single	95673	0.00274178348529645	-0.00864844695024261	0.0141320139208355	0.637071572672256	ORDERED-LOGISTIC	Average total household income before tax		100000	UK Biobank Assessment Centre	100025	Touchscreen	100062	Sociodemographics	100066	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household
6157#2	Categorical multiple	77757/5970(83727)	-0.00636890281329796	-0.0327691177793062	0.020159538692794	0.637140162018338	LOGISTIC-BINARY	Why stopped smoking: Doctor's advice		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100058	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking
5089	Integer	23047	0.00306753869319642	-0.00968093344895914	0.015816010835352	0.637194290545357	LINEAR	Astigmatism angle (left)		100000	UK Biobank Assessment Centre	100006	Physical measures	100013	Eye measures	100014	UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction
22601#11612673	Categorical single	24174/14(24188)	-0.121749675319351	-0.604915636500447	0.413009789571842	0.637304947772239	LOGISTIC-BINARY	Job coding		100089	Online follow-up	123	Work environment	130	Employment history	130	Online follow-up > Work environment > Employment history
41272#W924	Categorical multiple	110259/89(110348)	0.0506541097050668	-0.155215228919752	0.266244271144858	0.637316747523012	LOGISTIC-BINARY	Operative procedures - OPCS4: W92.4 Examination of joint under anaesthetic		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
20195	Integer	25074	-0.00265662547311206	-0.0137015873318004	0.00838833638557623	0.637323878643681	LINEAR	Number of symbol digit matches attempted		100089	Online follow-up	116	Cognitive function online	122	Symbol digit substitution	122	Online follow-up > Cognitive function online > Symbol digit substitution
41272#W141	Categorical multiple	110274/74(110348)	0.0555332542177109	-0.169716405406749	0.292501140460285	0.637366435949306	LOGISTIC-BINARY	Operative procedures - OPCS4: W14.1 Angulation diaphyseal osteotomy and internal fixation HFQ		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#O181	Categorical multiple	110331/17(110348)	0.118126379141888	-0.348444626726758	0.637460660171877	0.637395196062597	LOGISTIC-BINARY	Operative procedures - OPCS4: O18.1 Primary hybrid prosthetic replacement of knee joint using cement		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41200#O181	Categorical multiple	110331/17(110348)	0.118126379141888	-0.348444626726758	0.637460660171877	0.637395196062597	LOGISTIC-BINARY	Operative procedures - main OPCS4: O18.1 Primary hybrid prosthetic replacement of knee joint using cement		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41210#E499	Categorical multiple	110049/299(110348)	0.0275228300915696	-0.0855638604684907	0.143442852521135	0.637488313354196	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: E49.9 Unspecified diagnostic fibreoptic endoscopic examination of lower respiratory tract		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41200#A083	Categorical multiple	110333/15(110348)	-0.116819853650876	-0.580913773657509	0.395700000328712	0.637624988193981	LOGISTIC-BINARY	Operative procedures - main OPCS4: A08.3 Biopsy of lesion of tissue of parietal lobe of brain NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
20421	Categorical single	21512/8463(29975)	-0.00611332727733096	-0.0315236179465805	0.0193546143220494	0.637625555907151	LOGISTIC-BINARY	"Ever felt worried, tense, or anxious for most of a month or longer"		100089	Online follow-up	136	Mental health	140	Anxiety	140	Online follow-up > Mental health > Anxiety
