varName	varType	n	beta	lower	upper	pvalue	resType	description	isTraitOfInterest	Cat1_ID	Cat1_Title	Cat2_ID	Cat2_Title	Cat3_ID	Cat3_Title	Category	Path
30610	Continuous	327599	-0.0325609508630944	-0.0359158690911218	-0.029206032635067	1.23072396574415e-80	LINEAR	Alkaline phosphatase		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
2887	Integer	79869	0.107002497450812	0.0934049869257666	0.120600007975858	1.35404253174695e-53	ORDERED-LOGISTIC	Number of cigarettes previously smoked daily		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100058	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking
3456	Integer	23682	0.140074785999418	0.116870253199382	0.163279318799454	3.30346220267605e-32	ORDERED-LOGISTIC	Number of cigarettes currently smoked daily (current cigarette smokers)		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100058	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking
20116	Categorical single	187078/342474	-999	-999	-999	2.75621564604273e-23	MULTINOMIAL-LOGISTIC	Smoking status		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100058	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking
1239	Categorical single	343494	-0.0534161939855428	-0.0644422987392328	-0.0423900892318528	2.20992943219015e-21	ORDERED-LOGISTIC	Current tobacco smoking		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100058	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking
30620	Continuous	327474	0.0124522113794766	0.00922762718409656	0.0156767955748567	3.77896727605128e-14	LINEAR	Alanine aminotransferase		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
20652	Categorical single	129861	0.0283749820836732	0.0187628782266343	0.0379870859407121	7.22769790183511e-09	ORDERED-LOGISTIC	Liking for dark chocolate		1039	Online follow-up		Food (and other) preferences		Food (and other) preferences	1039	Online follow-up > Food (and other) preferences
1498	Integer	318740	0.0185475162342682	0.012084851344758	0.0250101811237785	1.85556020190228e-08	ORDERED-LOGISTIC	Coffee intake		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100052	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet
1807	Integer	253517	-0.0103864444536209	-0.014227066000239	-0.0065458229070028	1.15592140905201e-07	LINEAR	Father's age at death		100000	UK Biobank Assessment Centre	100025	Touchscreen	100034	Family history	100034	UK Biobank Assessment Centre > Touchscreen > Family history
30150	Continuous	332855	-0.0171117183385803	-0.023461614694792	-0.0107618219823687	1.27991492675303e-07	ORDERED-LOGISTIC	Eosinophill count		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
30700	Continuous	327429	-0.00730950321880419	-0.0100610440076052	-0.00455796243000322	1.92356065121096e-07	LINEAR	Creatinine		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
20154	Continuous	112376	-0.0154628511897487	-0.021290314647843	-0.00963538773165433	1.98873696278904e-07	LINEAR	"Forced expiratory volume in 1-second (FEV1), predicted percentage"		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
30530	Continuous	333029	-0.00851514268132933	-0.0117836344418693	-0.00524665092078937	3.28956239367369e-07	LINEAR	Sodium in urine		100078	Biological samples	100079	Assay results	100083	Urine assays	100083	Biological samples > Assay results > Urine assays
1408	Categorical single	335646	-0.0160744937150896	-0.0223180120502983	-0.00983097537988096	4.50931260742304e-07	ORDERED-LOGISTIC	Cheese intake		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100052	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet
23462	Continuous	82640	-0.0165101915159564	-0.0229241355419118	-0.0100962474900011	4.53921883907559e-07	LINEAR	Glycine		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
23451	Continuous	82648	-0.0167632588195263	-0.0233484535651397	-0.0101780640739129	6.07043472919834e-07	LINEAR	Omega-3 Fatty Acids to Total Fatty Acids percentage		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
30210	Continuous	332860	-0.00855415855377706	-0.0119362261330413	-0.00517209097451285	7.15167615250126e-07	LINEAR	Eosinophill percentage		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
23459	Continuous	82648	0.0163052309164743	0.00971742009315458	0.022893041739794	1.23001290039237e-06	LINEAR	Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
2897	Integer	84096	-0.015593676826687	-0.0221192125039776	-0.00906814114939649	2.82216963864297e-06	LINEAR	Age stopped smoking		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100058	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking
20256	Continuous	276948	0.00870827544323753	0.00498519987460037	0.0124313510118747	4.55541295378691e-06	LINEAR	Forced expiratory volume in 1-second (FEV1) Z-score		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
20644	Categorical single	128901	0.0226658261082895	0.0129184556810795	0.0324131965354994	5.17786699198517e-06	ORDERED-LOGISTIC	Liking for coffee without sugar 		1039	Online follow-up		Food (and other) preferences		Food (and other) preferences	1039	Online follow-up > Food (and other) preferences
20150	Continuous	260214	-0.00636739810403491	-0.0091593416484247	-0.00357545455964512	7.82602395627118e-06	LINEAR	"Forced expiratory volume in 1-second (FEV1), Best measure"		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
6149#100	Categorical multiple	134195/208402(342597)	-0.0157375276563368	-0.022653144073221	-0.00882452595859026	8.15586044228975e-06	LOGISTIC-BINARY	Mouth/teeth dental problems		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100046	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Mouth
30750	Continuous	327488	0.00736859570559272	0.00409188457762859	0.0106453068335568	1.04584435809554e-05	LINEAR	Glycated haemoglobin (HbA1c)		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
1488	Integer	332806	0.00754870845880103	0.00415468449979494	0.0109427324178071	1.30574104770507e-05	LINEAR	Tea intake		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100052	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet
3506	Categorical single	25781	-0.049364125970532	-0.0717170019593538	-0.0270112499817101	1.50716569452409e-05	ORDERED-LOGISTIC	Smoking compared to 10 years previous		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100058	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking
1508	Categorical single	152324/270621	-999	-999	-999	2.34407804804705e-05	MULTINOMIAL-LOGISTIC	Coffee type		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100052	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet
20258	Continuous	276948	0.00787657932176159	0.00415921148683674	0.0115939471566864	3.28377762663893e-05	LINEAR	FEV1/ FVC ratio Z-score		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
25874	Continuous	30462	0.0227872659817807	0.0119784181398678	0.0335961138236936	3.60314512978944e-05	LINEAR	Volume of grey matter in Supracalcarine Cortex (left)		1101	UK Biobank Assessment Centre		Imaging		Imaging	1101	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST)
30880	Continuous	327167	-0.00607741842841552	-0.00898330372561052	-0.00317153313122052	4.14828363819929e-05	LINEAR	Urate		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
30710	Continuous	326879	0.00701587185771388	0.0036178272375166	0.0104139164779112	5.19540683773097e-05	LINEAR	C-reactive protein		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
41200#M706	Categorical multiple	343339/323(343662)	-0.210521919916858	-0.311452349618896	-0.107432465742665	5.21668071029221e-05	LOGISTIC-BINARY	Operative procedures - main OPCS4: M70.6 Radioactive seed implantation into prostate		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
30630	Continuous	298152	-0.00677257619260586	-0.010066528250561	-0.00347862413465073	5.58315809764511e-05	LINEAR	Apolipoprotein A		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
1249	Categorical single	316677	-0.0131642231938959	-0.0196032726411593	-0.00672517374663251	6.14844000226735e-05	ORDERED-LOGISTIC	Past tobacco smoking		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100058	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking
23443	Continuous	82648	-0.0132813887372951	-0.0198100957339379	-0.00675268174065233	6.69080055184252e-05	LINEAR	Degree of Unsaturation		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
41200#L978	Categorical multiple	343629/33(343662)	0.943970994003142	0.501302335800281	1.43076009872694	6.74030597652509e-05	LOGISTIC-BINARY	Operative procedures - main OPCS4: L97.8 Other specified other operations on blood vessel		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
22506	Categorical single	52310/87241	-999	-999	-999	7.07355636230009e-05	MULTINOMIAL-LOGISTIC	Tobacco smoking		100089	Online follow-up	123	Work environment	132	Medical information	132	Online follow-up > Work environment > Medical information
41272#W384	Categorical multiple	343465/197(343662)	-0.26032027080523	-0.387478048974032	-0.129845309585603	7.42607116169821e-05	LOGISTIC-BINARY	Operative procedures - OPCS4: W38.4 Revision of one component of total prosthetic replacement of hip joint not using cement		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
3063	Continuous	313501	-0.00522646648065012	-0.00781535265883951	-0.00263758030246073	7.59746303472178e-05	LINEAR	Forced expiratory volume in 1-second (FEV1)		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
23449	Continuous	82648	0.0135384540284905	0.00682852284491955	0.0202483852120614	7.67181810478937e-05	LINEAR	Linoleic Acid		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
23109	Continuous	337595	-0.00475714635852163	-0.00711654107969541	-0.00239775163734785	7.75795485342386e-05	LINEAR	Impedance of arm (right)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
1787	Categorical single	204934/90452(295386)	-0.0157648379591469	-0.0236277529417904	-0.00789724219502507	8.54777573158451e-05	LOGISTIC-BINARY	Maternal smoking around birth		100000	UK Biobank Assessment Centre	100025	Touchscreen	100033	Early life factors	100033	UK Biobank Assessment Centre > Touchscreen > Early life factors
26678	Continuous	30674	0.0200186352327156	0.0100095579693477	0.0300277124960835	8.86762571737798e-05	LINEAR	Volume of VA (left hemisphere)		100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	191	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer subsegmentation
30680	Continuous	299867	-0.00710331364146302	-0.0106657162267282	-0.00354091105619786	9.30376995293208e-05	LINEAR	Calcium		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
20003#1140867092	Categorical multiple	343609/10(343619)	-0.981448527781941	-1.46798130095229	-0.475396926045267	9.49687854019986e-05	LOGISTIC-BINARY	Treatment/medication code: serenace 500micrograms capsule		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
48	Continuous	343101	0.0058209886981666	0.00288480238932148	0.00875717500701171	0.000102079022735832	LINEAR	Waist circumference		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100010	UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures
30510	Continuous	333742	-0.00629725472991174	-0.00947552490270692	-0.00311898455711656	0.00010303335728511	LINEAR	Creatinine (enzymatic) in urine		100078	Biological samples	100079	Assay results	100083	Urine assays	100083	Biological samples > Assay results > Urine assays
26671	Continuous	30674	0.0195847246674345	0.00963112856828569	0.0295383207665833	0.000115217881073621	LINEAR	Volume of VLa (left hemisphere)		100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	191	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer subsegmentation
23544	Continuous	82706	0.0133703001326499	0.00656784358332393	0.0201727566819758	0.000117060486471712	LINEAR	Concentration of Small LDL Particles		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
23457	Continuous	82648	-0.0128903513262653	-0.0195017820756339	-0.00627892057689656	0.000132787384522931	LINEAR	Docosahexaenoic Acid to Total Fatty Acids percentage		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
26696	Continuous	30674	0.0190317248947549	0.00927052507816681	0.028792924711343	0.000132874199594621	LINEAR	Volume of PuA (right hemisphere)		100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	191	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer subsegmentation
23592	Continuous	82698	0.0131963067993098	0.0064223041020232	0.0199703094965963	0.000134513446648177	LINEAR	Free Cholesterol to Total Lipids in Large VLDL percentage		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
26715	Continuous	30674	0.0183400568879652	0.00887712692673471	0.0278029868491956	0.000145710461433295	LINEAR	Volume of Whole-thalamus (right hemisphere)		100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	191	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer subsegmentation
23456	Continuous	82648	0.0128285579394477	0.00619243842665063	0.0194646774522447	0.000151396714508202	LINEAR	Linoleic Acid to Total Fatty Acids percentage		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
23441	Continuous	82706	0.0129075376766357	0.00620464283619035	0.0196104325170811	0.000160575009549798	LINEAR	Apolipoprotein B to Apolipoprotein A1 ratio		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
26714	Continuous	30674	0.0185795895503173	0.00893088419798287	0.0282282949026518	0.000160782747074854	LINEAR	Volume of Whole-thalamus (left hemisphere)		100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	191	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer subsegmentation
2907	Categorical single	47402/35770(83172)	0.0264968236465656	0.0126538731852984	0.0403483409742969	0.000176511113665217	LOGISTIC-BINARY	Ever stopped smoking for 6+ months		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100058	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking
30760	Continuous	299835	-0.00616577857174618	-0.00940519578427307	-0.00292636135921929	0.00019111032888235	LINEAR	HDL cholesterol		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
22507	Integer	31663	-0.0207761988443924	-0.0317591390927105	-0.00979325859607422	0.000209453505359719	LINEAR	Age of stopping smoking		100089	Online follow-up	123	Work environment	132	Medical information	132	Online follow-up > Work environment > Medical information
20003#1140879658	Categorical multiple	343514/105(343619)	-0.326641656658811	-0.496951738108446	-0.150508432809694	0.000217000869965739	LOGISTIC-BINARY	Treatment/medication code: chlorpromazine		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
20003#1140869604	Categorical multiple	343589/30(343619)	-0.571050301184362	-0.867371167456206	-0.259879977318575	0.000220950790171778	LOGISTIC-BINARY	Treatment/medication code: cyclophosphamide		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
23543	Continuous	82706	0.0126438216135089	0.00593297859107043	0.0193546646359473	0.000221941496072519	LINEAR	Triglycerides in Medium LDL		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
23536	Continuous	82706	0.0126548224688609	0.00593226452959397	0.0193773804081279	0.000224775890541555	LINEAR	Triglycerides in Large LDL		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
41272#L601	Categorical multiple	343400/262(343662)	0.246999049164964	0.117391474743265	0.380455336740032	0.000232010047645867	LOGISTIC-BINARY	Operative procedures - OPCS4: L60.1 Endarterectomy of femoral artery and patch repair of femoral artery		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
25868	Continuous	30462	0.0195027277526558	0.00911378916346238	0.0298916663418492	0.000234088743239654	LINEAR	Volume of grey matter in Planum Polare (left)		1101	UK Biobank Assessment Centre		Imaging		Imaging	1101	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST)
1518	Categorical single	340119	-0.0132450782776938	-0.0203105834880412	-0.00617957306734649	0.000238596125882521	ORDERED-LOGISTIC	Hot drink temperature		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100052	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet
41200#W384	Categorical multiple	343475/187(343662)	-0.248021145024932	-0.378962119936823	-0.113532910035602	0.000248128330657029	LOGISTIC-BINARY	Operative procedures - main OPCS4: W38.4 Revision of one component of total prosthetic replacement of hip joint not using cement		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
23546	Continuous	82706	0.0126748380822999	0.00587178436034474	0.0194778918042551	0.000260688836039272	LINEAR	Phospholipids in Small LDL		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
23409	Continuous	82706	0.0125183834143058	0.00579437428098065	0.019242392547631	0.000263420314557651	LINEAR	Triglycerides in LDL		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
41200#L601	Categorical multiple	343442/220(343662)	0.267159283959441	0.12500357405722	0.413958767205245	0.000288716992991681	LOGISTIC-BINARY	Operative procedures - main OPCS4: L60.1 Endarterectomy of femoral artery and patch repair of femoral artery		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
1359	Categorical single	343109	0.011590261537978	0.00530286944148376	0.0178776536344723	0.000302612986270771	ORDERED-LOGISTIC	Poultry intake		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100052	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet
41210#J182	Categorical multiple	343651/11(343662)	-0.85569527308995	-1.31416413278795	-0.371995372660566	0.000338017287561406	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: J18.2 Total cholecystectomy and exploration of common bile duct		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
23204	Continuous	27622	0.0200394294560089	0.00904232149589022	0.0310365374161276	0.000355285477039425	LINEAR	L1-L4 BMD (bone mineral density)		100000	UK Biobank Assessment Centre	100003	Imaging	103	DXA assessment	125	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA
30650	Continuous	326405	0.00598564431308475	0.00269801797523559	0.00927327065093391	0.000359167239488657	LINEAR	Aspartate aminotransferase		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
23234	Continuous	29056	0.0175169060667619	0.00784719653093575	0.0271866156025881	0.000384861114027903	LINEAR	Spine BMD (bone mineral density)		100000	UK Biobank Assessment Centre	100003	Imaging	103	DXA assessment	125	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA
23122	Continuous	337534	0.00375650909358685	0.00167776072810428	0.00583525745906941	0.000397360210394136	LINEAR	Arm predicted mass (right)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
23545	Continuous	82706	0.0123006171039126	0.00549384388905941	0.0191073903187657	0.000397428178577663	LINEAR	Total Lipids in Small LDL		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
23513	Continuous	82706	0.0122640313257072	0.00547734558293186	0.0190507170684826	0.000397552368440232	LINEAR	Cholesteryl Esters in Small VLDL		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
23205	Continuous	27608	0.0204923450400755	0.00913611990363292	0.0318485701765182	0.00040549153569891	LINEAR	L1-L4 BMD (bone mineral density) T-score		100000	UK Biobank Assessment Centre	100003	Imaging	103	DXA assessment	125	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA
20084#473	Categorical multiple	41051/7488(48539)	-0.0444010213278429	-0.0690011810254989	-0.0197233207703574	0.000412282792215413	LOGISTIC-BINARY	Vitamin and/or mineral supplement use: Glucosamine/chondroitin		100089	Online follow-up	100090	Diet by 24-hour recall	100112	Vitamin/mineral supplements yesterday	100112	Online follow-up > Diet by 24-hour recall > Vitamin/mineral supplements yesterday
41210#V111	Categorical multiple	343651/11(343662)	-0.847537087137502	-1.30841313534168	-0.360460514598041	0.000418139304056672	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: V11.1 Intermaxillary fixation of maxilla		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
26686	Continuous	30674	0.017834507861845	0.00791219397076849	0.0277568217529215	0.000427301958737264	LINEAR	Volume of VLp (left hemisphere)		100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	191	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer subsegmentation
26684	Continuous	30674	0.0194252821683288	0.00854801231701224	0.0303025520196454	0.000465290482365852	LINEAR	Volume of AV (left hemisphere)		100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	191	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer subsegmentation
41210#T253	Categorical multiple	343505/157(343662)	-0.25746759753004	-0.399612103195656	-0.111071699004925	0.00046651321087826	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: T25.3 Primary repair of incisional hernia using sutures		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
1980	Categorical single	144890/190119(335009)	-0.0123730319264443	-0.0193113231682302	-0.00543636714398765	0.000472964750504553	LOGISTIC-BINARY	Worrier / anxious feelings		100000	UK Biobank Assessment Centre	100025	Touchscreen	100059	Psychosocial factors	100060	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health
23054	Categorical single	2925/3641(6566)	-0.0884833133873238	-0.138200902876522	-0.0389428921680295	0.000474092779153878	LOGISTIC-BINARY	CMV seropositivity for Human Cytomegalovirus		100078	Biological samples	100079	Assay results	100080	Blood assays	51428	Biological samples > Assay results > Blood assays > Infectious Diseases
26925	Continuous	30674	0.0195451298972573	0.00852200375757409	0.0305682560369405	0.00051088526203195	LINEAR	Area of caudalanteriorcingulate (left hemisphere)		100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	193	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan pial
26672	Continuous	30674	0.0174424962782625	0.00758228254390837	0.0273027100126167	0.0005264957755433	LINEAR	Volume of PuA (left hemisphere)		100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	191	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer subsegmentation
41200#H481	Categorical multiple	342997/665(343662)	-0.129034721197792	-0.201460493551749	-0.0554841859434509	0.000529543039712801	LOGISTIC-BINARY	Operative procedures - main OPCS4: H48.1 Excision of polyp of anus		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
20004#1101	Categorical multiple	343530/89(343619)	0.421523458913204	0.188788143700136	0.666846990267161	0.0005430721314849	LOGISTIC-BINARY	Operation code: other valve repair/replacement		100000	UK Biobank Assessment Centre	100071	Verbal interview	100076	Operations	100076	UK Biobank Assessment Centre > Verbal interview > Operations
23008	Integer	6566	-0.0420021135897869	-0.0658593537246661	-0.0181448734549077	0.000561471790793809	LINEAR	pp 52 antigen for Human Cytomegalovirus		100078	Biological samples	100079	Assay results	100080	Blood assays	1307	Biological samples > Assay results > Blood assays > Infectious Diseases > Infectious Disease Antigens
20107#6	Categorical single	266027/34448(300475)	0.0199731428583452	0.00862268369603712	0.0313453522622061	0.000569752191894203	LOGISTIC-BINARY	Illnesses of father		100000	UK Biobank Assessment Centre	100025	Touchscreen	100034	Family history	100034	UK Biobank Assessment Centre > Touchscreen > Family history
23106	Continuous	337602	-0.00448574833125794	-0.00704131323316038	-0.0019301834293555	0.000581117445032426	LINEAR	Impedance of whole body		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
20641	Categorical single	120052	-0.0369732345613976	-0.0580446599554814	-0.0159018091673138	0.000583767777486451	ORDERED-LOGISTIC	Liking for cigarette smoking		1039	Online follow-up		Food (and other) preferences		Food (and other) preferences	1039	Online follow-up > Food (and other) preferences
23512	Continuous	82706	0.0119111873768841	0.00511536188878301	0.0187070128649852	0.000592143408899316	LINEAR	Cholesterol in Small VLDL		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
30660	Continuous	278870	-0.00625353157260341	-0.0098221121411484	-0.00268495100405842	0.000593452128342733	LINEAR	Direct bilirubin		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
20003#1140863152	Categorical multiple	342692/927(343619)	-0.108879941721396	-0.170847899842095	-0.0460968280740699	0.000622823028089961	LOGISTIC-BINARY	Treatment/medication code: diazepam		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
26691	Continuous	30674	0.0171428119433041	0.00732119686090866	0.0269644270256996	0.000624521977803911	LINEAR	Volume of PuM (right hemisphere)		100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	191	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer subsegmentation
