varName	varType	n	beta	lower	upper	pvalue	resType	description	isTraitOfInterest	Cat1_ID	Cat1_Title	Cat2_ID	Cat2_Title	Cat3_ID	Cat3_Title	Category	Path
41200#C171	Categorical multiple	135853/37(135890)	-0.199128505204032	-0.492762079544155	0.113313420101073	0.19696021075274	LOGISTIC-BINARY	Operative procedures - main OPCS4: C17.1 Suture of eyelid		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
22601#62322998	Categorical single	35205/11(35216)	0.448781404698892	-0.18609858505857	1.184791159337	0.197032760322165	LOGISTIC-BINARY	Job coding		100089	Online follow-up	123	Work environment	130	Employment history	130	Online follow-up > Work environment > Employment history
20508	Categorical single	45247	-0.0163880809006644	-0.0412925337584001	0.00851637195707138	0.197142387297815	ORDERED-LOGISTIC	Recent trouble concentrating on things		100089	Online follow-up	136	Mental health	138	Depression	138	Online follow-up > Mental health > Depression
20003#1141157178	Categorical multiple	135842/26(135868)	-0.235652431218824	-0.581889720559066	0.136282036932509	0.197170179242835	LOGISTIC-BINARY	Treatment/medication code: senna product		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
20003#1140863302	Categorical multiple	135837/31(135868)	-0.215942923925609	-0.533991195982852	0.123877960307915	0.197185472173877	LOGISTIC-BINARY	Treatment/medication code: lorazepam		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
41200#G285	Categorical multiple	135858/32(135890)	-0.213274817422726	-0.527658060142863	0.122217456768387	0.197304880569249	LOGISTIC-BINARY	Operative procedures - main OPCS4: G28.5 Sleeve gastrectomy NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#S318	Categorical multiple	135866/24(135890)	0.289350512236578	-0.129960358395988	0.751949498111421	0.197349962474682	LOGISTIC-BINARY	Operative procedures - OPCS4: S31.8 Other specified other operations on flap of skin to other site		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41200#J114	Categorical multiple	135879/11(135890)	-0.349375642772091	-0.855977284858796	0.213005106471503	0.197486969579976	LOGISTIC-BINARY	Operative procedures - main OPCS4: J11.4 Transjugular intrahepatic creation of portosystemic shunt		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
22617#5244	Categorical single	35142/74(35216)	-0.143152830208951	-0.356146326781198	0.0797506580335125	0.197576387830938	LOGISTIC-BINARY	Job code - historical		100089	Online follow-up	123	Work environment	130	Employment history	130	Online follow-up > Work environment > Employment history
41210#C332	Categorical multiple	135879/11(135890)	-0.352944039363778	-0.866901497088624	0.214323164110736	0.197692854822529	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: C33.2 Resection of lateral rectus muscle of eye NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
20003#1141175684	Categorical multiple	135606/262(135868)	0.0820406086748885	-0.0411119807701924	0.208617901149398	0.197718679774689	LOGISTIC-BINARY	Treatment/medication code: risedronate sodium		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
41224#1	Categorical multiple	1828/89(1917)	-0.139286243716544	-0.347589237063555	0.0769527871988514	0.197719203633741	LOGISTIC-BINARY	Intended delivery places: At a domestic address		100091	Health-related outcomes	2000	Hospital inpatient	2003	Summary Maternity	2003	Health-related outcomes > Hospital inpatient > Summary Maternity
41200#W702	Categorical multiple	135872/18(135890)	-0.277262990293916	-0.682625952066542	0.164731157863412	0.197912552716555	LOGISTIC-BINARY	Operative procedures - main OPCS4: W70.2 Open excision of semilunar cartilage NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
25206	Continuous	12441	0.0114234789909188	-0.0059671350344297	0.0288140930162673	0.197916553330987	LINEAR	Mean L1 in corticospinal tract on FA skeleton (right)		100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	134	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton
41200#N118	Categorical multiple	135862/28(135890)	0.265858182204422	-0.121656987406765	0.689444716888552	0.197932793790075	LOGISTIC-BINARY	Operative procedures - main OPCS4: N11.8 Other specified operations on hydrocele sac		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41210#Y971	Categorical multiple	135270/620(135890)	0.052675157403357	-0.026826847266589	0.133583264014532	0.197963560198478	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: Y97.1 Radiology with pre and post contrast		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Y971	Categorical multiple	135270/620(135890)	0.052675157403357	-0.026826847266589	0.133583264014532	0.197963560198478	LOGISTIC-BINARY	Operative procedures - OPCS4: Y97.1 Radiology with pre and post contrast		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
26593	Continuous	13228	0.0098960428206358	-0.00517492232538846	0.0249670079666601	0.198086025920841	LINEAR	Volume of Hippocampus (right hemisphere)		100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	190	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer ASEG
1468	Categorical single	29751/117092	-999	-999	-999	0.198095802425666	MULTINOMIAL-LOGISTIC	Cereal type		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100052	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet
41210#W749	Categorical multiple	135874/16(135890)	-0.293074871833516	-0.721614595805651	0.175096464907046	0.198156926269368	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: W74.9 Unspecified other reconstruction of ligament		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
20003#1140870486	Categorical multiple	135858/10(135868)	-0.363822461368308	-0.892684202099796	0.223258943944756	0.198194928177923	LOGISTIC-BINARY	Treatment/medication code: folicin tablet		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
41210#Z096	Categorical multiple	135867/23(135890)	0.295076725920366	-0.132941712993727	0.768250754181848	0.19823747210491	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: Z09.6 Anterior interosseous nerve		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Z096	Categorical multiple	135867/23(135890)	0.295076725920366	-0.132941712993727	0.768250754181848	0.19823747210491	LOGISTIC-BINARY	Operative procedures - OPCS4: Z09.6 Anterior interosseous nerve		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41200#H021	Categorical multiple	135840/50(135890)	-0.17204144338839	-0.427329783823652	0.0976266138318679	0.19829914657512	LOGISTIC-BINARY	Operative procedures - main OPCS4: H02.1 Interval appendicectomy		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#M651	Categorical multiple	135374/516(135890)	0.0582067787761564	-0.0296629195036632	0.147732669789795	0.198306103919481	LOGISTIC-BINARY	Operative procedures - OPCS4: M65.1 Endoscopic resection of prostate using electrotome		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
4440	Integer	11320	-0.0289385455450798	-0.073037830971762	0.0151607398816023	0.198407141134835	ORDERED-LOGISTIC	Average monthly spirits intake		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100051	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Alcohol
20003#1140866738	Categorical multiple	131188/4680(135868)	0.0194152255982616	-0.01008926740689	0.049093046767	0.198445945200619	LOGISTIC-BINARY	Treatment/medication code: atenolol		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
41200#J021	Categorical multiple	135856/34(135890)	0.238240104061289	-0.11087079224091	0.616566536077155	0.19844683442558	LOGISTIC-BINARY	Operative procedures - main OPCS4: J02.1 Right hemihepatectomy NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
20468	Categorical single	44967/265(45232)	-0.0772224869573695	-0.19349139026302	0.0419608813770641	0.198447659269054	LOGISTIC-BINARY	Ever believed in an un-real conspiracy against self		100089	Online follow-up	136	Mental health	144	Unusual and psychotic experiences	144	Online follow-up > Mental health > Unusual and psychotic experiences
41272#G183	Categorical multiple	135864/26(135890)	0.276686623067757	-0.12652411440483	0.718964459264818	0.198507695597239	LOGISTIC-BINARY	Operative procedures - OPCS4: G18.3 Endoscopic dilation of oesophagus using rigid oesophagoscope NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#G758	Categorical multiple	135871/19(135890)	-0.271482969274774	-0.669712531561088	0.160878383631689	0.198529704110333	LOGISTIC-BINARY	Operative procedures - OPCS4: G75.8 Other specified attention to artificial opening into ileum		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41200#L918	Categorical multiple	135843/47(135890)	0.200445126822573	-0.0952665961807634	0.516823434718489	0.198695997453221	LOGISTIC-BINARY	Operative procedures - main OPCS4: L91.8 Other specified other vein related operations		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
22601#32223079	Categorical single	35083/133(35216)	-0.107679443896361	-0.269223521880999	0.0593861996596416	0.19871325689501	LOGISTIC-BINARY	Job coding		100089	Online follow-up	123	Work environment	130	Employment history	130	Online follow-up > Work environment > Employment history
22617#3222	Categorical single	35083/133(35216)	-0.107679443896361	-0.269223521880999	0.0593861996596416	0.19871325689501	LOGISTIC-BINARY	Job code - historical		100089	Online follow-up	123	Work environment	130	Employment history	130	Online follow-up > Work environment > Employment history
41272#W205	Categorical multiple	135413/477(135890)	-0.0579635412493717	-0.14555502234114	0.0312797551956844	0.198732690694918	LOGISTIC-BINARY	Operative procedures - OPCS4: W20.5 Primary open reduction of fracture of ankle and extramedullary fixation NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41210#W677	Categorical multiple	135877/13(135890)	-0.321326896738157	-0.790570219761725	0.195171701755855	0.198741596456082	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: W67.7 Secondary open reduction of fracture dislocation of joint and internal fixation NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41210#G433	Categorical multiple	135877/13(135890)	-0.323713962363741	-0.795646876763905	0.197047256221901	0.198830563483641	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: G43.3 Fibreoptic endoscopic cauterisation of lesion of upper gastrointestinal tract		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41200#H152	Categorical multiple	135861/29(135890)	0.260517185628825	-0.120244456730123	0.676134857759346	0.198836972826582	LOGISTIC-BINARY	Operative procedures - main OPCS4: H15.2 End colostomy		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
26670	Continuous	13228	0.0100128960019042	-0.00526757130708135	0.0252933633108897	0.199013540081163	LINEAR	Volume of CM (left hemisphere)		100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	191	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer subsegmentation
41210#A642	Categorical multiple	135840/50(135890)	-0.171584664098615	-0.426545164481975	0.0979067856102249	0.199067747580319	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: A64.2 Primary repair of peripheral nerve NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#E926	Categorical multiple	135865/25(135890)	0.282165470644681	-0.129054755818725	0.734382693173991	0.199139581563966	LOGISTIC-BINARY	Operative procedures - OPCS4: E92.6 Simple lung function exercise test		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
23062	Categorical single	1994/618(2612)	-0.0580565849171413	-0.14639772290673	0.0309993838541126	0.199313875239725	LOGISTIC-BINARY	T. gondii seropositivity for Toxoplasma gondii		100078	Biological samples	100079	Assay results	100080	Blood assays	51428	Biological samples > Assay results > Blood assays > Infectious Diseases
25746	Integer	12441	-0.0113757684337147	-0.0287537808651066	0.00600224399767713	0.199470077877168	LINEAR	Number of dMRI outlier slices detected and corrected		100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	107	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI
22617#2112	Categorical single	34746/470(35216)	0.0605448112376793	-0.0310728153082229	0.153991616760157	0.199620742400886	LOGISTIC-BINARY	Job code - historical		100089	Online follow-up	123	Work environment	130	Employment history	130	Online follow-up > Work environment > Employment history
20003#1140869334	Categorical multiple	135836/32(135868)	-0.212886285129712	-0.528219274768704	0.124025094090823	0.19972311485902	LOGISTIC-BINARY	Treatment/medication code: femodene tablet		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
22681	Continuous	13956	0.0101673422074756	-0.00537854220348715	0.0257132266184384	0.199874549135789	LINEAR	Maximum carotid IMT (intima-medial thickness) at 240 degrees 		100000	UK Biobank Assessment Centre	100006	Physical measures	101	Carotid ultrasound	101	UK Biobank Assessment Centre > Physical measures > Carotid ultrasound
22504	Categorical single	33607/2344(35951)	0.0276064528907171	-0.0144420424445357	0.0699961246734947	0.199950493828564	LOGISTIC-BINARY	Bring up phlegm/sputum/mucus on most days		100089	Online follow-up	123	Work environment	132	Medical information	132	Online follow-up > Work environment > Medical information
41210#A124	Categorical multiple	135875/15(135890)	0.374784303064529	-0.16396274621189	0.986315179152201	0.199988572943202	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: A12.4 Creation of ventriculoperitoneal shunt		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41256#3811	Categorical multiple	135810/80(135890)	-0.140515574397381	-0.351098370436685	0.0792026943251274	0.200108100064976	LOGISTIC-BINARY	Operative procedures - main OPCS3: 381.1 Partial mastectomy : excision of lesion		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41273#3811	Categorical multiple	135810/80(135890)	-0.140515574397381	-0.351098370436685	0.0792026943251274	0.200108100064976	LOGISTIC-BINARY	Operative procedures - OPCS3: 381.1 Partial mastectomy : excision of lesion		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#893	Categorical multiple	135855/35(135890)	-0.202308617377566	-0.502788028289112	0.117808991091323	0.200306286068623	LOGISTIC-BINARY	Operative procedures - OPCS4		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#J421	Categorical multiple	135838/52(135890)	0.189359057062002	-0.091524940291822	0.488780144370383	0.20035474312112	LOGISTIC-BINARY	Operative procedures - OPCS4: J42.1 Endoscopic retrograde insertion of tubal prosthesis into pancreatic duct		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41210#T453	Categorical multiple	135861/29(135890)	0.25923204765438	-0.121095887607911	0.674205573788619	0.20040804687386	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: T45.3 Image controlled percutaneous drainage of abdominal abscess NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
27431	Continuous	13228	0.0105068074527704	-0.00557866283929709	0.026592277744838	0.200448505799317	LINEAR	Mean thickness of G-precentral (left hemisphere)		100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	197	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer a2009s
26997	Continuous	13228	-0.00984534368378531	-0.0249186082000122	0.00522792083244158	0.200462444665238	LINEAR	Grey-white contrast in inferiortemporal (left hemisphere)		100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	194	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan gw
41272#V339	Categorical multiple	135818/72(135890)	0.159531121255958	-0.0784365672224741	0.410663761015507	0.20061362210636	LOGISTIC-BINARY	Operative procedures - OPCS4: V33.9 Unspecified primary excision of lumbar intervertebral disc		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
20003#1140909800	Categorical multiple	135851/17(135868)	-0.282366384215105	-0.697587996536546	0.171222369227469	0.20070400506996	LOGISTIC-BINARY	Treatment/medication code: flupentixol		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
41210#T743	Categorical multiple	135880/10(135890)	-0.363430068913546	-0.897544901472978	0.223567965407874	0.200724296815104	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: T74.3 Exploration of tendon NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
20003#1140917056	Categorical multiple	135769/99(135868)	-0.124254039374675	-0.310941964001675	0.0700528082143316	0.20078896479266	LOGISTIC-BINARY	Treatment/medication code: kliofem tablet		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
23476	Continuous	32720	0.00701747333518494	-0.00373462123136665	0.0177695679017365	0.200821807475334	LINEAR	Acetoacetate		220	Biological samples		Blood assays		Blood assays	220	Biological samples > Blood assays > NMR metabolomics
41210#Z156	Categorical multiple	135849/41(135890)	0.214259112059175	-0.10256026074413	0.555002783542719	0.200862794423907	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: Z15.6 Nipple		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Z156	Categorical multiple	135849/41(135890)	0.214259112059175	-0.10256026074413	0.555002783542719	0.200862794423907	LOGISTIC-BINARY	Operative procedures - OPCS4: Z15.6 Nipple		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
27666	Continuous	13228	0.0109578745142759	-0.00583600966568207	0.027751758694234	0.200927296293921	LINEAR	Mean thickness of Pole-occipital (right hemisphere)		100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	197	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer a2009s
26428	Continuous	10580	0.0123934288030649	-0.00660301371804231	0.0313898713241722	0.200980630638459	LINEAR	Income score (Scotland)		1	Population characteristics	100094	Baseline characteristics	76	Indices of Multiple Deprivation	76	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation
41272#B273	Categorical multiple	135836/54(135890)	-0.165371540094937	-0.412495828883416	0.0950779964495397	0.200985394733774	LOGISTIC-BINARY	Operative procedures - OPCS4: B27.3 Total mastectomy and excision of pectoralis minor muscle		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41210#379	Categorical multiple	135877/13(135890)	0.400150308893071	-0.179785448194861	1.05283250720626	0.201002553645532	LOGISTIC-BINARY	Operative procedures - secondary OPCS4		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#M433	Categorical multiple	135795/95(135890)	0.137511888033589	-0.0685424270792138	0.353345180959196	0.20106104746868	LOGISTIC-BINARY	Operative procedures - OPCS4: M43.3 Endoscopic overdistension of bladder NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
25694	Continuous	12440	0.0112090411474163	-0.00597937397064433	0.0283974562654769	0.201177672807189	LINEAR	Weighted-mean OD in tract medial lemniscus (left)		100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	135	UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means
25736	Continuous	12710	-0.0102763994474729	-0.0260352256823146	0.00548242678736872	0.201194198557106	LINEAR	Discrepancy between T2 FLAIR brain image and T1 brain image		100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	112	UK Biobank Assessment Centre > Imaging > Brain MRI > T2-weighted brain MRI
41210#Z925	Categorical multiple	135761/129(135890)	0.116889867200129	-0.0588939584194884	0.299799688428822	0.201242359899436	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: Z92.5 Back NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Z925	Categorical multiple	135761/129(135890)	0.116889867200129	-0.0588939584194884	0.299799688428822	0.201242359899436	LOGISTIC-BINARY	Operative procedures - OPCS4: Z92.5 Back NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41200#G458	Categorical multiple	135654/236(135890)	0.0855939568871839	-0.043835320822119	0.218813514423088	0.201319700261438	LOGISTIC-BINARY	Operative procedures - main OPCS4: G45.8 Other specified diagnostic fibreoptic endoscopic examination of upper gastrointestinal tract		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
22601#71123329	Categorical single	34918/298(35216)	-0.0727283079597342	-0.183053976885305	0.0401276416088656	0.20132152868555	LOGISTIC-BINARY	Job coding		100089	Online follow-up	123	Work environment	130	Employment history	130	Online follow-up > Work environment > Employment history
90050	Continuous	29265	0.00745101394979627	-0.00398010044252777	0.0188821283421203	0.20140275259869	LINEAR	Average acceleration 23:00 - 23:59		100088	Additional exposures	1008	Physical activity measurement	1009	Acceleration averages	1009	Additional exposures > Physical activity measurement > Acceleration averages
41210#Z574	Categorical multiple	135824/66(135890)	-0.149512831404489	-0.373582783496927	0.0857592539039965	0.201531451187138	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: Z57.4 Adductor muscle of thigh		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Z574	Categorical multiple	135824/66(135890)	-0.149512831404489	-0.373582783496927	0.0857592539039965	0.201531451187138	LOGISTIC-BINARY	Operative procedures - OPCS4: Z57.4 Adductor muscle of thigh		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Q052	Categorical multiple	135806/84(135890)	-0.133824239816128	-0.335011543854659	0.0761156298902754	0.201595461001462	LOGISTIC-BINARY	Operative procedures - OPCS4: Q05.2 Dilation of cervix uteri		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
6149#2	Categorical multiple	132234/3219(135453)	-0.0226473357709028	-0.0572868472971425	0.0122390494202873	0.201608551845126	LOGISTIC-BINARY	Mouth/teeth dental problems: Painful gums		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100046	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Mouth
41210#E134	Categorical multiple	135876/14(135890)	-0.310088344683869	-0.766386039143785	0.190263385718802	0.201623955337513	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: E13.4 Biopsy of lesion of maxillary antrum		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
27538	Continuous	13228	0.0105432089960984	-0.00564266925355463	0.0267290872457514	0.201693697886147	LINEAR	Volume of S-orbital-lateral (left hemisphere)		100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	197	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer a2009s
23317	Continuous	12406	0.00748490410135158	-0.0040059361640669	0.0189757443667701	0.201694619708488	LINEAR	Arms combined bone area		100000	UK Biobank Assessment Centre	100003	Imaging	103	DXA assessment	125	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA
41272#F452	Categorical multiple	135860/30(135890)	-0.218342319504089	-0.543082849614122	0.129078690532646	0.201818421144524	LOGISTIC-BINARY	Operative procedures - OPCS4: F45.2 Excision of lesion of submandibular gland		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
21032	Categorical single	26372	-0.0149896474458431	-0.0380096988541468	0.00803040396246053	0.201872750338312	ORDERED-LOGISTIC	Frequency of harder stools when abdominal discomfort/pain started		100089	Online follow-up	153	Digestive health	153	Digestive health	153	Online follow-up > Digestive health
41200#C123	Categorical multiple	135868/22(135890)	0.302826235840049	-0.139867981474291	0.792652598071171	0.201885071681494	LOGISTIC-BINARY	Operative procedures - main OPCS4: C12.3 Cryotherapy to lesion of eyelid		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41200#361	Categorical multiple	135744/146(135890)	0.109476135266615	-0.0556216730317586	0.280836425388137	0.201958699613338	LOGISTIC-BINARY	Operative procedures - main OPCS4		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41200#W031	Categorical multiple	135856/34(135890)	-0.205259066790001	-0.510977476627841	0.120892511050493	0.201992903310808	LOGISTIC-BINARY	Operative procedures - main OPCS4: W03.1 Excision of heads of multiple lesser metatarsals		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41200#A571	Categorical multiple	135873/17(135890)	-0.283610160844697	-0.702093293271732	0.172835919838434	0.202117734970198	LOGISTIC-BINARY	Operative procedures - main OPCS4: A57.1 Extirpation of lesion of spinal nerve root		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
26607	Continuous	13228	0.00985470707908312	-0.00528856037661518	0.0249979745347814	0.202121985659928	LINEAR	Volume of Corticoamygdaloid-transitio (left hemisphere)		100000	UK Biobank Assessment Centre	100003	Imaging	100	Brain MRI	191	UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer subsegmentation
